-0.406852325583557,misinform
0.10622456701972019,go
0.6333200905586935,admire
0.2844515060704696,marry
0.6244802883352328,celebrate
0.5676186495994673,comfort
-0.447619983051431,blame
-0.5700031439155646,attack
0.6639148825852909,appreciate
-0.7492681523892545,assault
0.5282205973153189,inspire
-0.6299574010271306,destruct
-0.8698197917393787,murder
-0.5777553669055527,steal
0.5301565383365036,clap
0.1254830495235625,treasure
-0.5348274574634735,pollute
-0.507872374036264,divorce
0.6656693869892694,cheer
0.651984089998634,cherish
0.10793265136224672,become
0.2940474161199649,drink
0.5632311584470663,love
-0.8894630366776544,slaughter
0.33074973361071525,charm
0.4111797277731922,have
-0.21888364802367113,lie
0.7647303117846286,thank
-0.6022107553705981,waste
0.5193204993641514,volunteer
0.7233788412101689,hug
0.5920943814628926,cuddle
-0.6023167954892664,traumatize
0.14597571521339248,dream
0.20639917041168965,care
-0.7162397787845972,bully
-0.048343771964021974,apologize
0.38129113306557433,be
-0.4011812494613749,damage
0.29536792225040737,pursue
-0.7800317056961885,poison
-0.331805932323275,misadvise
-0.6687063146702013,illegalize
-0.8969824912313228,destroy
0.8799999110332705,welcome
0.6983050612374824,compliment
0.5513654545410706,relax
0.25680133765285407,talk
0.3436463776295583,travel
-0.8199413206389837,kill
-0.6460758289369248,harm
-0.8768629240775966,brutalise
-0.3266437293930066,misreport
-0.5619595092706835,slander
0.6362461759399719,enjoy
0.6740120651324485,greet
-0.6979183843298956,rape
0.7680270111854948,congratulate
0.4893844229799439,help
-0.6633134169780502,victimise
0.8289437795368833,smile
-0.6600925924914617,torture
0.198554375592296,eat
-0.33955909894914255,misdirect
